234,159,45,48
234,159,44,46
233,157,47,48
234,156,44,48
234,156,45,48
233,155,44,47
233,156,45,46
233,155,44,48
234,156,43,48
233,157,43,48
233,158,44,46
232,158,43,49
232,159,44,49
232,161,44,47
232,163,45,47
231,164,45,48
233,165,43,48
233,168,42,46
233,168,43,48
232,169,44,47
232,169,44,46
231,166,44,47
229,162,44,46
229,155,44,45
227,147,46,46
229,136,45,47
227,126,46,45
229,115,46,44
227,110,49,44
227,106,47,45
227,102,46,47
227,102,48,47
229,105,45,47
229,109,46,47
230,121,45,42
230,132,44,45
231,143,42,45
228,147,44,47
226,148,46,48
225,146,46,49
227,144,44,45
227,132,46,46
228,123,46,45
228,112,45,47
228,105,46,47
228,99,48,48
227,98,47,47
229,98,46,47
232,100,43,47
232,105,44,46
232,112,45,48
234,123,44,48
233,130,46,50
233,134,47,48
233,139,46,47
235,141,44,48
235,144,46,47
236,145,45,48
237,146,45,46
238,147,44,49
240,149,45,46
240,150,45,46
240,149,45,48
242,150,43,48
242,151,46,50
243,153,44,47
242,152,46,49
243,152,45,49
243,152,45,50
243,155,44,47
242,155,45,46
243,155,45,48
243,156,45,47
242,157,45,46
241,156,45,48
242,156,44,48
241,157,43,47
241,157,45,47
240,158,44,46
240,157,44,48
239,159,44,46
238,161,45,46
238,159,45,48
237,161,43,47
237,161,44,48
238,162,42,46
237,161,43,46
236,161,45,45
236,159,44,45
235,156,45,44
237,149,42,44
233,140,45,46
233,137,45,47
232,127,45,47
233,118,42,46
231,108,44,45
231,100,43,46
231,100,44,44
230,97,44,43
229,94,45,48
228,94,46,46
227,95,48,48
228,97,47,48
228,101,45,48
228,109,45,47
227,119,45,48
227,126,44,48
225,127,46,47
226,133,45,49
226,136,45,52
228,144,44,48
228,148,46,48
228,149,45,48
229,152,46,48
230,154,45,48
229,155,47,50
230,157,46,49
228,155,48,49
229,156,46,48
227,156,46,47
225,155,47,47
221,153,47,44
220,152,48,45
214,145,48,47
211,141,46,46
203,136,46,46
196,131,45,46
195,128,47,49
186,128,46,47
178,126,47,49
171,129,47,48
160,134,50,48
158,135,51,49
154,137,47,51
147,139,50,51
141,139,49,55
138,141,48,53
133,143,49,53
128,147,50,50
126,148,49,50
125,150,47,50
126,150,48,53
127,154,48,52
129,156,46,52
131,159,45,51
134,163,44,49
135,166,45,48
134,168,47,48
134,169,48,48
134,170,48,50
135,171,46,48
134,170,49,49
132,168,50,50
135,166,48,49
134,165,49,50
134,163,50,50
136,166,48,50
136,164,48,52
138,166,47,49
139,167,49,52
142,169,46,53
142,173,49,51
146,176,45,49
147,179,48,50
147,180,48,50
148,178,49,47
149,175,49,50
152,169,48,51
152,161,49,52
154,150,48,52
153,136,51,53
156,121,51,54
160,100,49,56
161,85,52,53
163,80,54,48
168,70,52,50
173,67,52,47
176,62,52,49
181,62,50,49
185,63,50,50
189,67,49,52
192,74,51,52
195,84,49,49
201,96,47,50
204,114,47,49
208,123,46,51
211,127,48,55
215,135,46,54
217,142,48,53
222,149,46,49
224,152,48,49
227,155,46,48
229,154,45,49
231,153,44,48
230,151,47,49
231,150,46,46
229,148,47,44
230,147,47,47
228,144,47,46
225,143,48,44
222,140,48,46
217,138,46,46
215,137,45,46
208,136,45,46
200,134,46,45
190,133,46,49
181,135,47,47
178,138,49,47
167,141,51,48
157,145,52,49
150,149,53,50
145,151,51,51
145,151,50,52
140,154,50,51
135,155,50,51
131,156,48,50
128,157,49,50
125,158,51,50
124,158,50,52
122,159,51,52
122,161,51,54
121,165,51,51
120,165,53,51
123,166,49,51
124,169,48,50
124,170,49,51
125,172,49,50
126,171,50,51
127,172,50,49
127,173,50,48
130,171,48,48
130,171,49,49
131,170,48,48
132,169,48,48
135,167,48,49
137,167,48,47
140,166,50,49
140,165,50,49
145,164,51,50
149,162,52,50
156,155,51,50
166,149,50,50
170,147,48,51
178,140,48,49
186,138,46,46
196,135,44,45
206,133,45,45
208,133,45,47
216,133,46,49
221,134,46,50
226,134,46,52
230,135,45,51
231,135,46,53
236,136,44,50
239,138,44,52
242,140,43,52
244,144,45,50
244,144,45,50
245,148,46,50
247,150,44,48
246,151,46,49
246,150,45,50
248,151,43,49
247,149,44,51
246,148,43,48
243,145,44,47
242,142,45,51
241,136,43,48
240,135,44,49
239,123,44,50
237,106,40,58
228,93,45,53
224,82,45,48
215,75,51,47
211,68,50,48
207,62,49,48
202,59,50,47
198,58,49,50
195,62,49,49
191,65,49,52
191,75,45,48
185,85,47,48
184,98,45,47
177,118,46,43
172,135,46,47
168,143,47,48
164,152,46,49
162,156,45,53
156,161,49,52
154,167,47,50
154,168,48,49
152,172,48,50
154,169,45,48
152,170,48,49
153,170,49,48
153,166,49,49
