167,228,56,52
164,226,52,51
163,227,54,51
162,229,52,48
161,227,52,48
158,225,53,47
156,225,52,43
155,221,51,46
156,218,52,48
152,217,49,47
154,216,47,45
153,213,50,45
153,212,48,46
150,212,51,44
150,211,49,45
149,212,50,47
148,212,49,45
148,212,48,47
147,212,50,47
146,213,49,47
146,217,50,45
145,221,52,48
146,225,48,48
145,232,49,49
146,235,49,49
148,232,49,48
150,229,49,48
155,224,47,50
158,229,47,49
160,227,47,50
167,226,46,53
170,224,48,54
177,223,49,50
187,218,44,54
191,215,45,56
197,214,43,57
204,212,44,57
211,206,45,58
217,204,46,58
222,206,47,59
230,210,44,60
235,210,48,59
242,206,47,55
247,204,48,53
253,201,48,54
257,200,51,57
261,204,52,58
267,208,51,58
270,214,51,53
275,218,49,56
278,223,50,57
282,230,48,54
283,235,49,53
284,242,49,50
287,247,47,51
286,257,47,48
285,265,48,46
284,267,49,48
282,268,47,46
279,265,47,49
277,264,49,47
274,262,45,49
270,263,45,48
265,263,45,47
262,263,43,44
258,262,42,47
253,262,46,44
247,260,47,43
243,256,43,46
240,254,40,45
235,252,39,45
229,249,41,46
224,248,40,48
221,247,42,47
217,245,43,47
214,244,43,48
210,243,47,47
210,241,43,48
209,239,45,46
208,237,47,48
210,235,47,48
211,234,47,47
214,232,47,50
218,233,45,49
219,232,48,49
225,230,47,53
230,229,48,50
239,227,46,48
246,226,45,51
254,226,46,48
262,225,46,47
270,224,48,49
281,224,47,50
292,222,45,49
299,224,46,47
307,224,47,48
319,223,47,47
326,220,47,50
336,217,48,50
343,213,49,51
347,210,51,48
355,207,48,48
361,205,48,51
365,204,50,52
367,203,54,51
371,201,52,49
370,197,55,50
370,192,54,51
368,189,54,52
365,189,55,53
363,194,55,54
358,194,57,56
353,198,56,58
347,202,57,58
340,206,57,58
332,210,54,59
323,212,56,58
314,210,54,56
303,211,50,56
293,211,49,58
285,211,45,58
273,209,47,61
260,206,53,57
254,201,47,55
243,193,52,60
236,188,52,58
228,186,53,57
222,187,54,56
212,190,55,59
203,197,59,61
199,204,55,63
194,213,54,60
191,219,56,57
184,222,53,55
181,222,53,56
177,222,54,54
174,219,53,55
174,219,51,51
175,214,51,53
173,213,50,52
175,209,49,49
174,207,49,51
174,201,48,49
175,190,49,51
176,184,47,50
180,175,44,52
184,171,43,50
187,168,41,49
187,166,44,48
189,163,46,47
191,163,44,46
193,163,44,47
193,165,47,46
196,165,47,49
200,165,47,51
201,165,49,49
204,165,50,49
206,165,53,52
211,168,54,51
214,172,51,55
218,183,52,53
218,189,54,56
224,195,53,56
229,199,57,55
234,199,56,55
240,199,53,54
241,201,58,55
248,201,57,55
254,201,53,56
258,201,56,53
261,198,55,55
265,199,53,52
270,198,49,52
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
270,198,46,53
161,227,53,58
169,215,61,66
186,210,60,66
205,208,60,69
224,212,60,65
242,216,62,65
258,217,59,67
276,219,58,62
291,217,56,59
305,215,57,58
317,212,52,58
322,209,56,52
327,204,56,52
335,200,53,49
339,198,52,49
341,194,52,48
343,191,50,50
343,188,50,53
343,190,50,50
342,191,49,48
340,193,48,49
338,193,48,49
336,195,49,48
333,196,48,47
330,197,48,48
326,199,48,48
322,199,48,48
317,200,50,48
312,201,49,48
307,203,51,50
299,205,54,51
292,207,51,53
284,212,57,53
277,214,55,60
272,218,55,62
264,217,56,66
256,215,57,66
245,211,63,65
236,203,66,67
229,196,65,64
218,190,68,66
210,184,66,65
203,171,65,73
197,165,63,69
189,158,61,67
182,150,57,67
172,149,62,65
162,150,65,61
163,150,61,61
158,150,63,61
152,148,67,65
148,149,68,67
144,155,67,68
136,167,70,66
136,171,73,69
135,179,70,62
137,185,71,65
139,189,67,65
145,192,68,67
147,193,66,64
155,193,64,56
160,185,62,57
166,174,59,57
172,164,55,58
182,157,48,59
190,151,48,56
193,148,47,54
198,145,47,54
200,143,49,50
205,141,49,50
209,139,46,50
213,140,47,48
214,140,48,47
215,139,49,48
216,139,48,47
219,139,46,48
217,140,48,47
217,140,46,46
213,140,48,47
210,138,51,49
205,138,50,48
204,135,50,50
198,133,49,50
193,130,52,53
188,128,51,55
185,128,50,53
180,124,51,53
173,125,52,51
169,120,54,56
164,117,56,57
160,114,57,57
159,112,59,56
158,108,61,56
160,105,58,55
163,102,59,56
167,97,58,62
174,97,55,59
182,100,52,57
193,98,49,59
202,97,48,60
213,96,46,59
224,97,43,58
234,99,42,54
242,99,45,54
252,99,43,51
260,97,42,52
266,99,42,51
272,99,44,49
277,97,46,49
283,95,45,46
285,94,46,50
287,95,44,44
287,95,45,41
286,94,45,43
283,95,46,42
281,98,47,44
278,99,45,47
271,101,48,48
265,104,45,48
256,109,47,47
246,114,49,45
237,117,48,47
223,118,50,49
207,118,54,50
194,115,54,51
182,116,53,52
165,117,58,53
153,119,53,51
139,121,59,52
126,124,57,53
116,125,57,53
109,127,59,54
104,130,58,52
101,131,66,51
103,130,62,49
108,131,61,51
117,128,56,50
128,130,57,50
138,128,58,48
154,127,56,47
175,125,45,48
189,123,44,49
200,122,46,47
214,123,46,46
226,122,45,45
240,123,44,45
251,123,43,44
260,123,45,44
270,123,43,46
279,125,44,44
286,125,42,43
292,124,41,45
298,127,39,44
300,129,38,43
301,134,38,42
300,136,34,42
296,138,36,45
290,143,36,45
280,146,39,44
271,150,40,46
257,154,45,48
243,159,46,49
227,164,46,48
210,166,48,51
191,169,52,49
173,170,53,51
150,173,57,46
133,174,50,46
116,171,52,49
101,170,49,47
99,171,49,47
87,167,49,49
85,167,50,49
72,167,53,47
62,165,53,49
55,166,51,46
51,167,50,46
48,165,51,50
44,169,55,46
47,170,54,47
47,172,58,48
51,175,57,48
56,177,58,48
63,179,58,47
71,179,56,49
81,179,54,50
92,182,53,46
99,181,53,47
108,182,51,48
119,183,52,47
126,181,51,47
138,181,46,47
145,182,48,49
154,184,46,47
160,185,45,47
166,185,45,47
173,184,43,49
175,187,43,49
178,187,41,52
178,187,42,52
175,188,44,52
174,187,45,53
171,190,45,49
166,189,47,51
162,193,48,50
156,194,50,51
146,195,55,54
139,196,53,55
130,197,53,56
125,199,52,56
121,200,51,57
114,202,50,56
108,204,50,55
101,210,50,50
98,208,50,53
95,211,49,52
92,212,50,48
80,214,60,49
75,214,61,51
77,216,63,49
75,217,68,50
78,218,71,52
77,221,79,51
82,222,79,51
87,225,81,47
102,221,74,49
125,217,55,52
137,219,45,48
143,218,47,46
149,219,46,45
155,219,44,44
160,219,42,43
162,217,43,44
165,215,45,44
167,213,43,45
168,211,39,43
168,210,36,46
169,209,39,45
167,208,40,47
162,207,40,45
160,205,41,45
156,205,41,45
150,204,45,45
144,202,47,47
137,203,45,47
133,202,45,47
128,201,45,48
120,200,46,48
115,198,49,49
101,201,57,44
78,199,72,48
73,197,75,49
73,196,71,50
71,195,69,50
68,194,72,54
65,194,73,52
61,195,75,51
59,194,75,52
52,194,79,52
65,194,68,49
83,193,50,49
89,193,46,48
88,192,49,50
88,193,50,50
89,193,53,50
92,192,52,54
92,193,53,52
96,195,55,52
98,196,57,56
101,200,56,57
103,206,57,56
106,210,57,56
114,214,56,52
120,217,53,50
128,214,49,53
135,213,50,51
144,212,47,49
152,214,42,46
157,213,43,45
162,213,42,46
167,211,39,48
172,211,39,47
177,210,40,47
180,209,41,46
185,208,38,46
186,206,39,46
185,205,38,43
186,203,37,42
183,201,39,41
180,199,41,41
174,197,44,40
172,197,47,41
167,196,47,42
167,195,46,41
162,194,47,42
161,196,48,39
154,195,48,42
145,194,49,42
134,194,47,45
125,195,49,47
115,197,48,47
102,197,46,50
93,196,43,51
78,194,47,56
65,192,48,59
52,190,51,59
37,187,53,59
26,181,57,61
13,179,62,56
13,179,62,56
3,167,63,57
1,163,65,54
-1,156,70,57
0,152,69,60
2,154,71,58
10,154,69,58
26,156,60,60
37,161,58,60
47,171,59,59
60,180,56,56
72,186,53,58
82,189,57,60
93,193,61,58
108,194,58,56
123,191,51,56
136,191,50,56
150,188,50,50
157,184,48,48
167,181,46,48
175,177,46,47
179,173,46,48
184,168,46,46
186,163,45,46
187,159,47,46
186,155,45,47
185,149,44,45
183,142,44,47
180,136,42,48
176,132,44,47
169,129,42,46
161,126,42,46
155,120,45,46
141,113,53,48
132,103,53,51
125,93,50,55
121,81,48,54
107,71,53,52
100,61,53,51
90,54,58,53
82,50,60,54
73,49,63,56
65,53,68,54
63,57,65,53
66,59,64,48
69,62,63,48
80,68,52,45
84,67,54,51
91,72,55,50
101,73,54,50
114,77,50,45
123,79,50,48
134,81,57,46
150,82,53,49
164,83,47,49
178,81,43,51
185,78,46,51
193,75,46,51
199,73,49,50
201,71,53,48
208,70,48,45
213,69,47,44
214,68,46,46
212,65,46,46
212,64,42,48
210,63,41,47
202,65,41,46
191,64,45,49
181,65,49,49
169,62,51,52
154,59,51,51
136,52,56,53
111,46,58,54
90,32,59,62
72,24,63,62
59,12,60,63
42,3,54,59
22,5,59,44
0,1,53,39
0,1,53,39
0,1,53,39
0,1,53,39
0,1,53,39
0,1,53,39
0,1,53,39
0,1,53,39
0,1,53,39
-23,54,44,42
-5,78,39,46
1,96,38,53
1,96,38,53
16,147,48,52
37,176,56,54
54,193,62,62
66,214,69,66
87,230,67,68
109,248,66,62
127,260,59,55
158,271,48,47
174,283,43,37
185,289,42,39
193,298,45,42
206,316,45,41
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
216,331,41,32
206,338,44,22
208,323,41,31
197,308,45,41
192,280,51,50
188,250,57,61
188,231,53,57
189,212,51,52
189,198,52,56
189,187,53,54
189,176,53,59
192,171,50,54
193,163,51,57
195,158,53,57
195,152,51,57
196,150,56,55
202,147,55,55
204,145,54,57
206,148,52,55
209,149,53,57
209,151,54,60
211,155,55,64
210,160,57,63
211,163,54,65
209,170,56,62
206,175,56,65
204,183,56,64
205,191,56,65
200,197,57,69
194,209,62,73
191,221,60,76
182,236,65,72
175,246,65,67
169,257,66,70
158,270,74,64
153,277,72,67
145,284,69,72
139,294,66,64
139,305,60,53
130,316,64,43
136,323,54,35
139,325,49,33
143,330,41,29
141,332,43,26
140,334,44,24
140,334,45,24
142,334,44,23
146,333,43,24
146,332,46,24
148,330,44,25
156,330,41,27
158,328,45,27
164,326,43,30
170,324,42,34
175,323,42,35
177,321,45,36
180,321,48,38
184,319,48,38
191,316,43,42
195,314,43,43
196,312,47,46
202,308,46,47
203,305,49,51
208,302,45,54
212,300,44,55
213,300,45,52
216,296,42,57
215,297,44,54
218,293,40,58
217,291,44,60
214,290,43,59
211,289,44,61
205,289,49,61
201,289,49,63
197,291,50,62
194,292,47,64
190,295,45,63
182,299,47,58
174,303,49,55
167,305,48,53
165,306,48,52
161,306,48,52
157,306,48,51
150,308,49,49
146,308,47,48
141,308,48,50
137,308,49,47
134,305,51,52
134,304,47,52
134,301,47,52
137,298,49,53
139,295,46,50
143,291,44,49
147,289,41,48
155,286,37,45
160,281,39,45
166,277,41,46
173,273,39,45
179,270,39,45
189,265,35,47
193,261,34,47
194,259,41,45
198,262,44,40
206,258,43,41
208,255,46,44
213,256,40,40
218,255,43,42
220,258,40,44
220,259,43,44
222,262,40,46
222,265,43,49
219,271,46,51
214,277,48,55
210,285,49,54
203,291,49,60
198,300,49,55
193,306,48,51
180,315,50,43
166,318,50,41
152,319,46,39
145,319,41,38
123,316,50,41
102,313,53,46
80,309,64,50
63,306,66,48
51,305,67,51
49,304,58,49
9,302,72,54
9,302,72,54
9,302,72,54
9,302,72,54
9,302,72,54
9,302,72,54
9,302,72,54
21,321,72,38
55,326,61,33
58,328,52,27
77,327,41,30
87,327,46,30
101,324,47,32
119,321,52,34
137,316,45,39
159,309,38,43
177,304,37,42
192,295,38,47
201,287,39,47
211,281,43,47
222,272,42,45
233,270,41,42
